문제,정답,해설
"A주식회사의 대표이사인 甲이 대표권을 남용하는 등 그 임무에 위배하여 A회사 명의의 약속어음을 발행하고 그 정을 모르는 자에게 이를 교부하였으나 아직 어음채무가 실제로 이행되기 전인 경우, 甲의 행위는 미수범에 해당한다.",X,"주식회사의 대표이사가 대표권을 남용하는 등 그 임무에 위배하여 회사 명의로 의무를 부담하는 행위를 하더라도 일단 회사의 행위로서 유효하고, 다만 상대방이 대표이사의 진의를 알았거나 알 수 있었을 때에는 회사에 대하여 무효가 된다. 따라서 상대방이 대표권남용 사실을 알았거나 알 수 있었던 경우 그 의무부담행위는 원칙적으로 회사에 대하여 효력이 없고, 경제적 관점에서 보아도 이러한 사실만으로는 회사에 현실적인 손해가 발생하였다거나 실해 발생의 위험이 초래되었다고 평가하기 어려우므로, 달리 그 의무부담행위로 인하여 실제로 채무의 이행이 이루어졌다거나 회사가 민법상 불법행위책임을 부담하게 되었다는 등의 사정이 없는 이상 배임죄의 기수에 이른 것은 아니다. 그러나 이 경우에도 대표이사로서는 배임의 범의로 임무위배행위를 함으로써 실행에 착수한 것이므로 배임죄의 미수범이 된다.
 그리고 상대방이 대표권남용 사실을 알지 못하였다는 등의 사정이 있어 그 의무부담행위가 회사에 대하여 유효한 경우에는 회사의 채무가 발생하고 회사는 그 채무를 이행할 의무를 부담하므로, 이러한 채무의 발생은 그 자체로 현실적인 손해 또는 재산상 실해 발생의 위험이라고 할 것이어서 그 채무가 현실적으로 이행되기 전이라도 배임죄의 기수에 이르렀다고 보아야 한다.
 주식회사의 대표이사가 대표권을 남용하는 등 그 임무에 위배하여 약속어음 발행을 한 행위가 배임죄에 해당하는지도 원칙적으로 위에서 살펴본 의무부담행위와 마찬가지로 보아야 한다. 다만 약속어음 발행의 경우 어음법상 발행인은 종전의 소지인에 대한 인적 관계로 인한 항변으로써 소지인에게 대항하지 못하므로(어음법 제17조, 제77조), 어음발행이 무효라 하더라도 그 어음이 실제로 제3자에게 유통되었다면 회사로서는 어음채무를 부담할 위험이 구체적·현실적으로 발생하였다고 보아야 하고, 따라서 그 어음채무가 실제로 이행되기 전이라도 배임죄의 기수범이 된다. 그러나 약속어음 발행이 무효일 뿐만 아니라 그 어음이 유통되지도 않았다면 회사는 어음발행의 상대방에게 어음채무를 부담하지 않기 때문에 특별한 사정이 없는 한 회사에 현실적으로 손해가 발생하였다거나 실해 발생의 위험이 발생하였다고도 볼 수 없으므로, 이때에는 배임죄의 기수범이 아니라 배임미수죄로 처벌하여야 한다(2014도1104)."
"구성요건행위를 직접 분담하여 실행하지 않은 공모자가 공모공동정범으로 인정되기 위해서는 전체 범죄에서 그가 차지하는 지위·역할, 범죄 경과에 대한 지배나 장악력 등을 종합하여 그가 단순한 공모자에 그치는 것이 아니라, 범죄에 대한 본질적 기여를 통한 기능적 행위지배가 존재한다고 인정되어야 한다.",O,
공무원인 공범자들이 국가자금을 횡령하여 그 횡령범행으로 취득한 돈을 공범자끼리 수수한 행위가 공동정범들 사이의 범행에 의하여 취득한 돈을 공모에 따라 내부적으로 분배한 것에 지나지 않는다면 그 돈의 수수행위에 관하여 별도로 뇌물죄가 성립하는 것은 아니다.,O,
형법상 방조행위는 정범이 범행을 한다는 정을 알면서 그 실행행위를 용이하게 하는 직접·간접의 행위를 말하므로 방조범은 정범의 실행을 방조한다는 방조의 고의와 정범의 행위가 구성요건에 해당하는 행위인 점에 대한 정범의 고의가 있어야 한다.,O,
형법상 방조는 작위에 의하여 정범의 실행을 용이하게 하는 경우는 물론 직무상의 의무가 있는 자가 정범의 범죄행위를 인식하면서도 그것을 방지하여야 할 제반 조치를 취하지 아니하는 부작위로 인하여 정범의 실행행위를 용이하게 하는 경우에도 성립한다.,O,
"피해자 본인이나 그 친족뿐만 아니라 그 밖의 제3자에 대한 법익 침해를 내용으로 하는 해악을 고지하는 것이라고 하더라도 피해자 본인과 제3자가 밀접한 관계에 있어 그 해악의 내용이 피해자 본인에게 공포심을 일으킬 만한 정도의 것이라면 협박죄가 성립할 수 있고, 이 때 제3자에는 자연인뿐만 아니라 법인도 포함된다.",O,
"4층 건물의 소유자가 그 중 2층을 임대하여 임차인이 학원을 운영하던 중 건물 내부 벽면에 설치된 분전반을 통해 3층과 4층으로 가설된 전선이 합선으로 단락되어 화재가 나 학생들에게 상해가 발생한 경우, 건물의 소유자로서 건물을 비정기적으로 수리하거나 건물의 일부분을 임대하였다는 사정만으로는 업무상과실치상죄의 ‘업무’로 보기 어렵다.",O,"업무상과실치상죄에 있어서의 ‘업무’란 사람의 사회생활면에서 하나의 지위로서 계속적으로 종사하는 사무를 말하고, 여기에는 수행하는 직무 자체가 위험성을 갖기 때문에 안전배려를 의무의 내용으로 하는 경우는 물론 사람의 생명·신체의 위험을 방지하는 것을 의무내용으로 하는 업무도 포함되는데, 안전배려 내지 안전관리 사무에 계속적으로 종사하여 위와 같은 지위로서의 계속성을 가지지 아니한 채 단지 건물의 소유자로서 건물을 비정기적으로 수리하거나 건물의 일부분을 임대하였다는 사정만으로는 업무상과실치상죄에 있어서의 ‘업무’로 보기 어렵다(2009도1040)."
"주택재건축조합 조합장이 자신에 대한 감사활동을 방해하기 위하여 조합사무실에 있던 다른 직원의 컴퓨터에 비밀번호를 설정하고 조합 업무 담당자의 컴퓨터 하드디스크를 분리·보관하여 조합 업무를 방해한 경우, ｢형법｣ 제314조 제1항의 업무방해죄에 해당한다.",X,"형법 제314조 제1항의 업무방해죄는 위계 또는 위력으로 사람의 업무를 방해한 경우에 성립하고, 여기에서 ‘위력’이라 함은 사람의 자유의사를 제압·혼란케 할 만한 일체의 유형·무형의 세력으로서 폭행·협박은 물론 사회적·경제적·정치적 지위와 권세에 의한 압박 등이 포함되며, 그러한 위력은 반드시 업무에 종사 중인 사람에게 직접 가해지는 것이 아니더라도 일정한 물적 상태를 만들어 그 결과 사람으로 하여금 자유롭고 정상적인 업무수행 활동을 불가능하게 하거나 현저히 곤란하게 하는 행위를 포함한다.
 한편 형법 제314조 제2항의 컴퓨터 등 장애에 의한 업무방해죄는, 컴퓨터 등 정보처리장치 또는 전자기록 등 특수매체기록을 손괴하거나 정보처리장치에 허위의 정보 또는 부정한 명령을 입력하거나 기타 방법으로 정보처리장치에 장애를 발생하게 하여 사람의 업무를 방해한 경우에 성립하는데, 여기에서 ‘컴퓨터 등 정보처리장치’란 자동적으로 계산이나 데이터처리를 할 수 있는 전자장치로서 하드웨어와 소프트웨어를 모두 포함하고(대법원 2004. 7. 9. 선고 2002도631 판결 참조), ‘손괴’란 유형력을 행사하여 물리적으로 파괴·멸실시키는 것뿐 아니라 전자기록의 소거나 자력에 의한 교란도 포함하며, ‘허위의 정보 또는 부정한 명령의 입력’이란 객관적으로 진실에 반하는 내용의 정보를 입력하거나 정보처리장치를 운영하는 본래의 목적과 상이한 명령을 입력하는 것이고, ‘기타 방법’이란 컴퓨터의 정보처리에 장애를 초래하는 가해수단으로서 컴퓨터의 작동에 직접·간접으로 영향을 미치는 일체의 행위를 말한다. (중략)
 이 사건 컴퓨터와 하드디스크는 형법 제314조 제2항에 규정된 ‘컴퓨터 등 정보처리장치’에 해당하고, 업무수행을 위해서가 아니라 담당직원의 정상적인 업무수행을 방해할 의도에서 그 담당 직원의 의사와는 상관없이 함부로 컴퓨터에 비밀번호를 설정한 행위는 같은 항의 ‘허위의 정보 또는 부정한 명령의 입력’에 해당하며 컴퓨터의 하드디스크를 분리·보관한 행위는 같은 항의 ‘손괴’에 해당하므로, 피고인이 컴퓨터에 비밀번호를 설정하고 하드디스크를 분리·보관함으로써 조합의 정보처리에 관한 업무를 방해한 행위는 형법 제314조 제2항의 컴퓨터 등 장애 업무방해죄에 해당한다고 할 것이다(2011도7943)."
"강요죄에서 ‘의무 없는 일’이란 법령, 계약 등에 기하여 발생하는 법률상 의무 없는 일을 말하므로, 폭행 또는 협박으로 법률상 의무 있는 일을 하게 한 경우에는 폭행 또는 협박죄만 성립할 뿐 강요죄는 성립하지 아니한다.",O,
제3자뇌물수수죄에서 제3자란 행위자와 공동정범 및 교사자와 방조자 이외의 사람을 말한다.,X,"제3자뇌물수수죄에서 제3자란 행위자와 공동정범 이외의 사람을 말하고, 교사자나 방조자도 포함될 수 있다. 그러므로 공무원 또는 중재인이 부정한 청탁을 받고 제3자에게 뇌물을 제공하게 하고 제3자가 그러한 공무원 또는 중재인의 범죄행위를 알면서 방조한 경우에는 그에 대한 별도의 처벌규정이 없더라도 방조범에 관한 형법총칙의 규정이 적용되어 제3자뇌물수수방조죄가 인정될 수 있다(2016도19659)."
공무원이 아닌 사람이 공무원과 공동가공의 의사와 이를 기초로 한 기능적 행위지배를 통하여 공무원의 직무에 관하여 뇌물을 수수하는 범죄를 실행하였다면 공무원이 직접 뇌물을 받은 것과 동일하게 평가할 수 있으므로 공무원과 비공무원에게 ｢형법｣ 제129조 제1항에서 정한 뇌물수수죄의 공동정범이 성립한다.,O,신분관계가 없는 사람이 신분관계로 인하여 성립될 범죄에 가공한 경우에는 신분관계가 있는 사람과 공범이 성립한다(형법 제33조 본문 참조). 이 경우 신분관계가 없는 사람에게 공동가공의 의사와 이에 기초한 기능적 행위지배를 통한 범죄의 실행이라는 주관적·객관적 요건이 충족되면 공동정범으로 처벌한다. 공동가공의 의사는 공동의 의사로 특정한 범죄행위를 하기 위하여 일체가 되어 서로 다른 사람의 행위를 이용하여 자기의 의사를 실행에 옮기는 것을 내용으로 한다. 따라서 공무원이 아닌 사람(이하 ‘비공무원’이라 한다)이 공무원과 공동가공의 의사와 이를 기초로 한 기능적 행위지배를 통하여 공무원의 직무에 관하여 뇌물을 수수하는 범죄를 실행하였다면 공무원이 직접 뇌물을 받은 것과 동일하게 평가할 수 있으므로 공무원과 비공무원에게 형법 제129조 제1항에서 정한 뇌물수수죄의 공동정범이 성립한다(2018도2738).
"단지 상대방으로 하여금 뇌물을 수수하는 자에게 잘 보이면 어떤 도움을 받을 수 있다거나 손해를 입을 염려가 없다는 정도의 막연한 기대감을 갖게 하는 정도에 불과하고, 뇌물을 수수하는 자 역시 상대방이 그러한 기대감을 가질 것이라고 짐작하면서 수수하였다는 사정만으로는 알선뇌물수수죄가 성립하지 않는다.",O,"형법 제132조에서 말하는 ‘다른 공무원의 직무에 속한 사항의 알선에 관하여 뇌물을 수수한다’라고 함은, 다른 공무원의 직무에 속한 사항을 알선한다는 명목으로 뇌물을 수수하는 행위로서 반드시 알선의 상대방인 다른 공무원이나 그 직무의 내용을 구체적으로 특정할 필요까지는 없다. 알선행위는 장래의 것이라도 무방하므로, 뇌물을 수수할 당시 상대방에게 알선에 의하여 해결을 도모하여야 할 현안이 반드시 존재하여야 할 필요는 없지만, 알선뇌물수수죄가 성립하려면 알선할 사항이 다른 공무원의 직무에 속하는 사항으로서 뇌물수수의 명목이 그 사항의 알선에 관련된 것임이 어느 정도는 구체적으로 나타나야 한다. 단지 상대방으로 하여금 뇌물을 수수하는 자에게 잘 보이면 어떤 도움을 받을 수 있다거나 손해를 입을 염려가 없다는 정도의 막연한 기대감을 갖게 하는 정도에 불과하고, 뇌물을 수수하는 자 역시 상대방이 그러한 기대감을 가질 것이라고 짐작하면서 수수하였다는 사정만으로는 알선뇌물수수죄가 성립하지 않는다(2017도12346)."
공무원 또는 중재인이 부정한 청탁을 받고 제3자에게 뇌물을 제공하게 하고 제3자가 그러한 공무원 또는 중재인의 범죄행위를 알면서 방조한 경우에는 그에 대한 별도의 처벌규정이 없더라도 방조범에 관한 형법총칙의 규정이 적용되어 제3자뇌물수수방조죄가 인정될 수 있다.,O,"제3자뇌물수수죄에서 제3자란 행위자와 공동정범 이외의 사람을 말하고, 교사자나 방조자도 포함될 수 있다. 그러므로 공무원 또는 중재인이 부정한 청탁을 받고 제3자에게 뇌물을 제공하게 하고 제3자가 그러한 공무원 또는 중재인의 범죄행위를 알면서 방조한 경우에는 그에 대한 별도의 처벌규정이 없더라도 방조범에 관한 형법총칙의 규정이 적용되어 제3자뇌물수수방조죄가 인정될 수 있다(2016도19659)."
공무원이 뇌물을 받는 데에 필요한 경비를 지출한 경우 그 경비는 뇌물수수의 부수적 비용에 불과하여 뇌물의 가액과 추징액에서 공제할 항목에 해당하지 않는다.,O,
