문제,정답,해설
"甲이 A를 사기죄로 고소하였는데, 수사 결과 甲의 무고 혐의가 밝혀져 甲은 무고죄로 공소제기되고 A는 불기소결정되었다. 甲은 제1심에서 혐의를 부인하였으나 유죄가 선고되자 제1심의 유죄판결에 대하여 양형부당을 이유로 항소하면서 항소심 제1회 공판기일에서 양형부당의 항소 취지와 무고 사실을 모두 인정한다는 취지가 기재된 항소이유서를 진술하였다면, 甲은 ｢형법｣ 제157조(자백·자수)에 따른 형의 필요적 감면 조치를 받아야 한다.",O,"형법 제157조, 제153조는 무고죄를 범한 자가 그 신고한 사건의 재판 또는 징계처분이 확정되기 전에 자백 또는 자수한 때에는 그 형을 감경 또는 면제한다고 하여 이러한 재판확정 전의 자백을 필요적 감경 또는 면제사유로 정하고 있다. 위와 같은 자백의 절차에 관해서는 아무런 법령상의 제한이 없으므로 그가 신고한 사건을 다루는 기관에 대한 고백이나 그 사건을 다루는 재판부에 증인으로 다시 출석하여 전에 그가 한 신고가 허위의 사실이었음을 고백하는 것은 물론 무고 사건의 피고인 또는 피의자로서 법원이나 수사기관에서의 신문에 의한 고백 또한 자백의 개념에 포함된다.
 형법 제153조에서 정한 ‘재판이 확정되기 전’에는 피고인의 고소사건 수사 결과 피고인의 무고 혐의가 밝혀져 피고인에 대한 공소가 제기되고 피고소인에 대해서는 불기소결정이 내려져 재판절차가 개시되지 않은 경우도 포함된다(2018도7293)."
"甲은 ‘채권담보를 위해 채무자인 A와 A 소유 부동산에 대해 대물변제예약을 체결하였는데 A가 이를 다른 사람에게 매도하였다’는 내용으로 허위 고소하였다. 甲의 고소 이후 대법원이 위와 같은 경우 배임죄가 성립하지 않는다고 판례를 변경하였어도, 甲의 행위는 무고죄의 기수에 해당한다.",O,"타인으로 하여금 형사처분 또는 징계처분을 받게 할 목적으로 공무소 또는 공무원에 대하여 허위의 사실을 신고하는 때에 무고죄가 성립한다(형법 제156조). 무고죄는 부수적으로 개인이 부당하게 처벌받거나 징계를 받지 않을 이익도 보호하나, 국가의 형사사법권 또는 징계권의 적정한 행사를 주된 보호법익으로 한다.
 타인에게 형사처분을 받게 할 목적으로 ‘허위의 사실’을 신고한 행위가 무고죄를 구성하기 위해서는 신고된 사실 자체가 형사처분의 대상이 될 수 있어야 하므로, 가령 허위의 사실을 신고하였더라도 신고 당시 그 사실 자체가 형사범죄를 구성하지 않으면 무고죄는 성립하지 않는다. 그러나 허위로 신고한 사실이 무고행위 당시 형사처분의 대상이 될 수 있었던 경우에는 국가의 형사사법권의 적정한 행사를 그르치게 할 위험과 부당하게 처벌받지 않을 개인의 법적 안정성이 침해될 위험이 이미 발생하였으므로 무고죄는 기수에 이르고, 이후 그러한 사실이 형사범죄가 되지 않는 것으로 판례가 변경되었더라도 특별한 사정이 없는 한 이미 성립한 무고죄에는 영향을 미치지 않는다(2015도15398)."
"甲이 사립대학교 교수 A로 하여금 징계처분을 받게 할 목적으로 국민권익위원회에서 운영하는 범정부 국민포털인 국민신문고에 민원을 제기한 경우, 甲에게는 무고죄가 성립하지 않는다.",O,"형법 제156조는 타인으로 하여금 형사처분 또는 징계처분을 받게 할 목적으로 공무소 또는 공무원에 대하여 허위의 사실을 신고한 자를 처벌하도록 정하고 있다. 여기서 ‘징계처분’이란 공법상의 감독관계에서 질서유지를 위하여 과하는 신분적 제재를 말한다.
 그런데 사립학교 교원은 학교법인 또는 사립학교경영자가 임면하고(사립학교법 제53조, 제53조의2), 그 임면은 사법상 고용계약에 의하며, 사립학교 교원은 학생을 교육하는 대가로 학교법인 등으로부터 임금을 지급받으므로 학교법인 등과 사립학교 교원의 관계는 원칙적으로 사법상 법률관계에 해당한다. 비록 임면자가 사립학교 교원의 임면에 대하여 관할청에 보고하여야 하고, 관할청은 일정한 경우 임면권자에게 해직 또는 징계를 요구할 수 있는 등(사립학교법 제54조) 학교법인 등에 대하여 국가 등의 지도·감독과 지원 및 규제가 행해지고, 사립학교 교원의 자격, 복무 및 신분을 공무원인 국·공립학교 교원에 준하여 보장하고 있지만, 이 역시 이들 사이의 법률관계가 사법상 법률관계임을 전제로 신분 등을 교육공무원의 그것과 동일하게 보장한다는 취지에 다름 아니다. 따라서 학교법인 등의 사립학교 교원에 대한 인사권의 행사로서 징계 등 불리한 처분은 사법적 법률행위의 성격을 가진다.
 한편 형벌법규의 해석은 엄격하여야 하고, 명문의 형벌법규의 의미를 피고인에게 불리한 방향으로 지나치게 확장해석하거나 유추해석하는 것은 죄형법정주의의 원칙에 어긋나는 것으로서 허용되지 않는다.
 위와 같은 법리를 종합하여 보면, 사립학교 교원에 대한 학교법인 등의 징계처분은 형법 제156조의 ‘징계처분’에 포함되지 않는다고 해석함이 옳다(2014도6377)."
"<甲은 乙에게 乙의 삼촌인 A의 신용카드를 절취하도록 교사하고, 이에 따라 乙이 A의 신용카드를 절취하였다.>
 甲이 乙이 절취하여 온 A의 신용카드를 취득하였더라도 甲에게 장물취득죄는 성립하지 않는다.",X,
"<甲은 乙에게 乙의 삼촌인 A의 신용카드를 절취하도록 교사하고, 이에 따라 乙이 A의 신용카드를 절취하였다.>
 乙이 A와 동거하고 있다면, 乙의 절도죄는 형법상 친족상도례에 따라 A의 고소가 있어야 처벌할 수 있다.",O,"형법 제344조(친족간의 범행) 제328조의 규정은 제329조 내지 제332조의 죄 또는 미수범에 준용한다.
 제328조(친족 사이의 범행과 고소) ① 제323조의 죄를 지은 사람이 피해자의 친족인 경우에는 고소가 있어야 공소를 제기할 수 있다. 이 경우 「형사소송법」 제224조 및 「군사법원법」 제266조에도 불구하고 자기 또는 배우자의 직계존속을 고소할 수 있다."
"<甲은 乙에게 乙의 삼촌인 A의 신용카드를 절취하도록 교사하고, 이에 따라 乙이 A의 신용카드를 절취하였다.>
 甲이 위 신용카드를 자신의 것인 양 속이고 옷가게에서 옷을 구입하고 신용카드로 결제하였다면, 사기죄와 신용카드부정사용죄(｢여신전문금융업법｣ 제70조 제1항 제3호)가 성립하고 양죄는 실체적 경합관계이다.",O,
"<甲은 乙에게 乙의 삼촌인 A의 신용카드를 절취하도록 교사하고, 이에 따라 乙이 A의 신용카드를 절취하였다.>
 甲이 위 신용카드를 이용하여 현금지급기에서 계좌이체를 한다면 절도죄에 해당한다.",X,"절도죄에 있어서의 절취란 타인이 점유하고 있는 자기 이외의 자의 소유물을 점유자의 의사에 반하여 점유를 배제하고 자기 또는 제3자의 점유로 옮기는 것을 말하고(대법원 2006. 9. 28. 선고 2006도2963 판결 등 참조), 절취한 신용카드를 이용하여 현금자동지급기에서 현금을 인출한 경우, 현금자동지급기 관리자의 의사에 반하여 그의 지배를 배제하고 그 현금을 자기의 지배하에 옮겨 놓는 것이 되어 절도죄를 구성하나(대법원 1995. 7. 28. 선고 95도997 판결 등 참조), 위 공소사실 기재 행위 중 피고인이 공소외 2의 신용카드를 이용하여 현금지급기에서 계좌이체를 한 행위는 컴퓨터등사용사기죄에 있어서의 컴퓨터 등 정보처리장치에 권한 없이 정보를 입력하여 정보처리를 하게 한 행위에 해당함은 별론으로 하고 이를 절취행위라고 볼 수는 없고(2008도2440)..."
｢형법｣ 제310조 위법성조각사유의 충족 여부는 검사에게 거증책임이 있다.,X,"공연히 사실을 적시하여 사람의 명예를 훼손한 행위가 형법 제310조의 규정에 따라서 위법성이 조각되어 처벌대상이 되지 않기 위하여는 그것이 진실한 사실로서 오로지 공공의 이익에 관한 때에 해당된다는 점을 행위자가 증명하여야 하는 것이나(대법원 1988. 10. 11. 선고 85다카29 판결, 1993. 6. 22. 선고 92도3160 판결, 1996. 5. 28. 선고 94다33828 판결 등 참조), 그 증명은 유죄의 인정에 있어 요구되는 것과 같이 법관으로 하여금 의심할 여지가 없을 정도의 확신을 가지게 하는 증명력을 가진 엄격한 증거에 의하여야 하는 것은 아니라고 할 것이므로, 이 때에는 전문증거에 대한 증거능력의 제한을 규정한 형사소송법 제310조의2는 적용될 여지가 없다고 보아야 한다(95도1473)."
정보통신망을 이용하여 명예훼손성 글을 게재하는 경우에는 게재글이 삭제되지 않는 이상 피해가 지속되므로 삭제 시가 범행종료 시이고 공소시효는 그때부터 기산된다.,X,"서적·신문 등 기존의 매체에 명예훼손적 내용의 글을 게시하는 경우에 그 게시행위로써 명예훼손의 범행은 종료하는 것이며 그 서적이나 신문을 회수하지 않는 동안 범행이 계속된다고 보지는 않는다는 점을 고려해 보면, 정보통신망을 이용한 명예훼손의 경우에, 게시행위 후에도 독자의 접근가능성이 기존의 매체에 비하여 좀 더 높다고 볼 여지가 있다 하더라도 그러한 정도의 차이만으로 정보통신망을 이용한 명예훼손의 경우에 범죄의 종료시기가 달라진다고 볼 수는 없다(2006도346)."
사실적시명예훼손죄(｢형법｣ 제307조 제1항)의 ‘사실’은 가치판단이나 평가를 내용으로 하는 ‘의견’에 대치되는 개념이 아니라 허위사실적시명예훼손죄(｢형법｣ 제307조 제2항)의 ‘허위의 사실’과 반대되는 ‘진실한 사실’을 말하는 것이다.,X,"제307조 제1항의 ‘사실’은 제2항의 ‘허위의 사실’과 반대되는 ‘진실한 사실’을 말하는 것이 아니라 가치판단이나 평가를 내용으로 하는 ‘의견’에 대치되는 개념이라고 보아야 한다. 따라서 제307조 제1항의 명예훼손죄는 적시된 사실이 진실한 사실인 경우이든 허위의 사실인 경우이든 모두 성립될 수 있고, 특히 적시된 사실이 허위의 사실이라고 하더라도 행위자에게 허위성에 대한 인식이 없는 경우에는 제307조 제2항의 명예훼손죄가 아니라 제307조 제1항의 명예훼손죄가 성립될 수 있다(2016도18024)."
정보통신망을 통하여 타인의 명예를 훼손하는 글을 게시하였으나 적시된 사실이 진실이고 공공의 이익에 관한 것이어서 비방의 목적이 인정되지 않는 경우에는 ｢형법｣ 제310조가 적용된다.,O,
집단표시에 의한 명예훼손의 내용이 개별구성원에 이르러서는 비난의 정도가 희석되어 구성원 개개인의 사회적 평가에 영향을 미칠 정도에 이르지 아니한 때에는 구성원 개개인에 대한 명예훼손죄가 성립하지 않는다.,O,2008도3120.
피고인은 변호인이 있는 경우라도 공소제기된 사건에 관하여 검사가 증거로 신청할 피의자신문조서의 열람·등사 또는 서면의 교부를 검사에게 신청할 수 있다.,X,"형사소송법 제266조의3(공소제기 후 검사가 보관하고 있는 서류 등의 열람ㆍ등사) ①피고인 또는 변호인은 검사에게 공소제기된 사건에 관한 서류 또는 물건(이하 “서류등”이라 한다)의 목록과 공소사실의 인정 또는 양형에 영향을 미칠 수 있는 다음 서류등의 열람ㆍ등사 또는 서면의 교부를 신청할 수 있다. 다만, 피고인에게 변호인이 있는 경우에는 피고인은 열람만을 신청할 수 있다.
 1. 검사가 증거로 신청할 서류등"
