문제,정답,해설
구속된 뒤 구속적부심사에서 보증금납입조건부로 석방된 경우 그 취소의 실익이 있는 한 검사는 보증금납입조건부 석방결정을 취소해달라는 취지의 항고를 제기할 수 있다.,O,"형사소송법 제402조의 규정에 의하면, 법원의 결정에 대하여 불복이 있으면 항고를 할 수 있으나 다만 같은 법에 특별한 규정이 있는 경우에는 예외로 하도록 되어 있는바, 체포 또는 구속적부심사절차에서의 법원의 결정에 대한 항고의 허용 여부에 관하여 같은 법 제214조의2 제[8]항은 제[3]항과 제[4]항의 기각결정 및 석방결정에 대하여 항고하지 못하는 것으로 규정하고 있을 뿐이고 제[5]항에 의한 석방결정에 대하여 항고하지 못한다는 규정을 두고 있지 않다. 그런데 같은 법 제214조의2 제[4]항의 석방결정은 체포 또는 구속이 불법이거나 이를 계속할 사유가 없는 등 부적법한 경우에 피의자의 석방을 명하는 것임에 비하여, 같은 법 제214조의2 제[5]항의 석방결정은 구속의 적법을 전제로 하면서 그 단서에서 정한 제한사유가 없는 경우에 한하여 출석을 담보할 만한 보증금의 납입을 조건으로 하여 피의자의 석방을 명하는 것이어서 같은 법 제214조의2 제[4]항의 석방결정과 제[5]항의 석방결정은 원래 그 실질적인 취지와 내용을 달리 하는 것이고, 이에 따라 같은 법 제214조의3은 같은 법 제214조의2 제[4]항의 규정에 의한 결정에 의하여 석방된 피의자와 제[5]항의 규정에 의하여 석방된 피의자의 각 재체포 및 재구속의 제한에 관하여도 달리 취급하고 있으므로, 그 각 석방결정에 대한 항고의 허용 여부에 관하여 달리 취급하는 것이 체포 또는 구속적부심사제도에 관한 법의 취지에 어긋난다고 단정할 수 없고, 또 기소 후 보석결정에 대하여 항고가 인정되는 점에 비추어 그 보석결정과 성질 및 내용이 유사한 기소 전 보증금 납입 조건부 석방결정에 대하여도 항고할 수 있도록 하는 것이 균형에 맞는 측면도 있다 할 것이다. 그렇다면 같은 법 제214조의2 제[5]항의 석방결정에 대하여는 피의자나 검사가 그 취소의 실익이 있는 한 같은 법 제402조에 의하여 항고할 수 있다고 보아야 할 것이다(97모21)."
구속적부심사에서 피의자에게 변호인이 없는 때에는 법원은 직권으로 국선변호인을 선정해야 한다.,O,"형사소송법 제214조의2(체포와 구속의 적부심사) ⑩ 체포되거나 구속된 피의자에게 변호인이 없는 때에는 제33조를 준용한다.
 제33조(국선변호인) ①다음 각 호의 어느 하나에 해당하는 경우에 변호인이 없는 때에는 법원은 직권으로 변호인을 선정하여야 한다.
 1. 피고인이 구속된 때"
공소제기 후의 피고인은 체포·구속적부심사를 청구할 수 없다.,O,"형사소송법 제214조의2(체포와 구속의 적부심사) ① 체포되거나 구속된 ""피의자"" 또는 그 변호인, 법정대리인, 배우자, 직계친족, 형제자매나 가족, 동거인 또는 고용주는 관할법원에 체포 또는 구속의 적부심사(適否審査)를 청구할 수 있다."
"<乙은 甲에게 술을 훔쳐오라고 하였고, 이에 甲은 편의점에 들어가 양주 1병을 절취하였다. 며칠 뒤, 甲은 친구인 丙에게 乙이 교사하여 술을 훔친 것이라고 이야기하였다. 검사는 공동피고인으로서 甲을 절도죄로, 乙을 절도교사죄로 함께 기소하였다. 한편, 甲은 수사기관과 법정에서 乙이 교사하여 절도할 마음을 먹게 되었다고 진술하였고, 乙은 수사기관과 법정에서 교사사실을 부인하였다.>
 甲이 법정에서 乙이 교사하였다고 진술하더라도 증인으로서 진술한 것이 아니면 甲의 법정진술은 증거능력이 없다.",X,"공동피고인의 자백은 이에 대한 피고인의 반대신문권이 보장되어 있어 증인으로 신문한 경우와 다를 바 없으므로 독립한 증거능력이 있고, 이는 피고인들간에 이해관계가 상반된다고 하여도 마찬가지라 할 것이므로, 이 점에 관한 상고이유의 주장도 받아들일 수 없다(2006도1944)."
"<乙은 甲에게 술을 훔쳐오라고 하였고, 이에 甲은 편의점에 들어가 양주 1병을 절취하였다. 며칠 뒤, 甲은 친구인 丙에게 乙이 교사하여 술을 훔친 것이라고 이야기하였다. 검사는 공동피고인으로서 甲을 절도죄로, 乙을 절도교사죄로 함께 기소하였다. 한편, 甲은 수사기관과 법정에서 乙이 교사하여 절도할 마음을 먹게 되었다고 진술하였고, 乙은 수사기관과 법정에서 교사사실을 부인하였다.>
 사법경찰관 작성의 甲에 대한 피의자신문조서에 대하여 乙이 부동의한 경우, 증인신문을 통해 원진술자인 甲이 그 성립을 인정하고 乙에게 반대신문권이 보장되며 특신상태가 인정되면 ｢형사소송법｣ 제312조 제4항에 의하여 증거능력을 인정할 수 있다.",X,
"<乙은 甲에게 술을 훔쳐오라고 하였고, 이에 甲은 편의점에 들어가 양주 1병을 절취하였다. 며칠 뒤, 甲은 친구인 丙에게 乙이 교사하여 술을 훔친 것이라고 이야기하였다. 검사는 공동피고인으로서 甲을 절도죄로, 乙을 절도교사죄로 함께 기소하였다. 한편, 甲은 수사기관과 법정에서 乙이 교사하여 절도할 마음을 먹게 되었다고 진술하였고, 乙은 수사기관과 법정에서 교사사실을 부인하였다.>
 사법경찰관이 甲에게 진술거부권을 고지하지 않고 조사를 하여 피의자신문조서를 작성하였더라도, 직접적으로 위법수사를 당하지 않은 乙에 대하여 이를 유죄의 증거로 사용하는 것이 금지되는 것은 아니다.",X,
"<乙은 甲에게 술을 훔쳐오라고 하였고, 이에 甲은 편의점에 들어가 양주 1병을 절취하였다. 며칠 뒤, 甲은 친구인 丙에게 乙이 교사하여 술을 훔친 것이라고 이야기하였다. 검사는 공동피고인으로서 甲을 절도죄로, 乙을 절도교사죄로 함께 기소하였다. 한편, 甲은 수사기관과 법정에서 乙이 교사하여 절도할 마음을 먹게 되었다고 진술하였고, 乙은 수사기관과 법정에서 교사사실을 부인하였다.>
 丙이 검찰에서 참고인으로 출석하여 “甲으로부터 乙이 절도를 시켰다는 이야기를 들었다.”고 진술한 경우, 위 참고인진술조서는 재전문진술이 기재된 조서에 해당하므로 乙이 동의하지 않는 한 乙에 대하여 증거능력이 인정되지 않는다.",X,"재전문진술이 기재된 서류가 아닌 재전문서류로, 전문서류와 전문진술의 요건을 모두 갖추면 증거능력이 인정된다."
"<乙은 甲에게 술을 훔쳐오라고 하였고, 이에 甲은 편의점에 들어가 양주 1병을 절취하였다. 며칠 뒤, 甲은 친구인 丙에게 乙이 교사하여 술을 훔친 것이라고 이야기하였다. 검사는 공동피고인으로서 甲을 절도죄로, 乙을 절도교사죄로 함께 기소하였다. 한편, 甲은 수사기관과 법정에서 乙이 교사하여 절도할 마음을 먹게 되었다고 진술하였고, 乙은 수사기관과 법정에서 교사사실을 부인하였다.>
 丙이 증인으로 출석하여 “甲으로부터 乙이 교사하였다는 이야기를 들었다.”고 진술한 경우, 乙에 대한 공판절차에서 丙의 법정진술은 ｢형사소송법｣ 제316조 제2항의 요건이 인정되어야 증거능력이 인정되는데, 원진술자인 甲이 공동피고인으로서 법정에 출석하여 있으므로 원진술자가 진술을 할 수 없는 상태라고 볼 수 없어 乙이 동의하지 않는 한 丙의 법정진술은 증거능력이 없다.",O,"형사소송법 제316조 제2항에 의하면, 피고인 아닌 자의 공판준비 또는 공판기일에서의 진술이 피고인 아닌 타인의 진술을 그 내용으로 하는 것인 때에는 원진술자가 사망, 질병 기타 사유로 인하여 진술할 수 없고 그 진술이 특히 신빙할 수 있는 상태하에서 행하여진 때에 한하여 이를 증거로 할 수 있다고 규정하고 있는데 여기서 말하는 피고인아닌자 라고 함은 제3자는 말할 것도 없고 공동피고인이나 공범자를 모두 포함한다고 해석된다. 이 사건을 두고 말하면 피고인 아닌 제1심 상피고인 도 피고인아닌 자에 해당한다고 할 것이니 제1심 상피고인이 제1심 법정에서 간통사실을 부인하는 이 사건에 있어서는 원진술자인 제1심 상피고인이 사망, 질병 기타 사유로 인하여 진술할 수 없는때에 해당되지 아니하므로 제1심 상피고인의 진술을 그 내용으로 하는 이옥자 및 최상기의 증언 및 진술은 전문증거로서 증거능력이 없다고 할 것임은 말할 나위도 없다(84도2279)."
"고소권자가 비친고죄로 고소한 사건이더라도 검사가 사건을 친고죄로 구성하여 공소를 제기하였다면 공소장 변경절차를 거쳐 공소사실이 비친고죄로 변경되지 아니하는 한, 법원은 친고죄에서 소송조건이 되는 고소가 유효하게 존재하는지를 직권으로 조사·심리하여야 한다.",O,
"성년후견인의 법정대리권 범위에 통상적인 소송행위가 포함되어 있거나 성년후견개시심판에서 정하는 바에 따라 성년후견인이 소송행위를 할 때 가정법원의 허가를 얻었다면, 성년후견인은 반의사불벌죄에서 명문의 규정이 없더라도 의사무능력자인 피해자를 대리하여 피고인 또는 피의자에 대하여 처벌을 희망하지 않는다는 의사를 결정하거나 처벌을 희망하는 의사표시를 철회하는 행위를 할 수 있다.",X,반의사불벌죄에서 성년후견인은 명문의 규정이 없는 한 의사무능력자인 피해자를 대리하여 피고인 또는 피의자에 대하여 처벌을 희망하지 않는다는 의사를 결정하거나 처벌을 희망하는 의사표시를 철회하는 행위를 할 수 없다. 이는 성년후견인의 법정대리권 범위에 통상적인 소송행위가 포함되어 있거나 성년후견개시심판에서 정하는 바에 따라 성년후견인이 소송행위를 할 때 가정법원의 허가를 얻었더라도 마찬가지이다(2021도11126).
성폭력범죄 피해자의 변호사는 형사절차에서 피해자 등의 대리가 허용될 수 있는 모든 소송행위에 대한 포괄적인 대리권을 가지므로 피해자의 변호사는 피해자를 대리하여 피고인에 대한 처벌을 희망하는 의사표시를 철회하거나 처벌을 희망하지 않는다는 의사표시를 할 수 있다.,O,"성폭력범죄의 처벌 등에 관한 특례법 제27조는 성폭력범죄 피해자에 대한 변호사 선임의 특례를 정하고 있다. 성폭력범죄의 피해자는 형사절차상 법률적 조력을 받기 위해 스스로 변호사를 선임할 수 있고(제1항), 검사는 피해자에게 변호사가 없는 경우 국선변호사를 선정하여 형사절차에서 피해자의 권익을 보호할 수 있으며(제6항), 피해자의 변호사는 형사절차에서 피해자 등의 대리가 허용될 수 있는 모든 소송행위에 대한 포괄적인 대리권을 가진다(제5항). 따라서 피해자의 변호사는 피해자를 대리하여 피고인에 대한 처벌을 희망하는 의사표시를 철회하거나 처벌을 희망하지 않는 의사표시를 할 수 있다(2019도10678)."
"상해죄로 기소되어 제1심에서 무죄가 선고된 후 항소심에 이르러 비로소 폭행죄로 공소장변경이 이루어진 경우, 항소심에서 피해자가 처벌을 희망하지 않는다는 의사를 표시하였다면 법원은 공소기각판결을 선고하여야 한다.",X,
유효한 고소에 기초한 친고죄의 공소제기 후 제1심판결 선고 전에 유효한 고소취소가 있으면 법원은 공소기각판결을 선고하여야 한다.,O,
수사기관이 범죄를 수사하면서 불특정 다수의 출입이 가능한 장소에 통상적인 방법으로 출입하여 아무런 물리력이나 강제력을 행사하지 않고 통상적인 방법으로 위법행위를 확인하는 것은 특별한 사정이 없는 한 임의수사의 한 방법으로서 허용된다.,O,
임의제출물을 압수한 경우 압수물이 실제로 임의제출된 것인지에 관하여 다툼이 있을 때에는 검사가 그 임의성의 의문점을 없애는 증명을 해야 한다.,O,
"검사 또는 사법경찰관은 ｢형사소송법｣ 제217조 제1항 또는 제216조 제1항 제2호에 따라 압수한 물건을 계속 압수할 필요가 있는 경우 지체 없이 압수·수색영장을 청구하여야 하고, 이 경우 압수·수색영장의 청구는 압수한 때부터 48시간 이내에 하여야 한다.",X,"형사소송법 제217조(영장에 의하지 아니하는 강제처분) ②검사 또는 사법경찰관은 제1항 또는 제216조제1항제2호에 따라 압수한 물건을 계속 압수할 필요가 있는 경우에는 지체 없이 압수수색영장을 청구하여야 한다. 이 경우 압수수색영장의 청구는 ""체포한 때부터"" 48시간 이내에 하여야 한다."
